#1
double humidity(201,10) # mole fraction of water if hydrogen is saturated 
0.00	283.15	293.15	303.15	313.15	323.15	333.15	343.15	353.15	363.15	# first column: pressure [bar], second column: mole fraction at 283.15K [mole H2O per mole H2+H2O], and so on
286.6068000	0.0000664	0.0001218	0.0002254	0.0003773	0.0006349	0.0010558	0.0016398	0.0023871	0.0032976
296.7302000	0.0000651	0.0001191	0.0002202	0.0003683	0.0006195	0.0010298	0.0015991	0.0023276	0.0032151
307.2113000	0.0000635	0.0001162	0.0002148	0.0003593	0.0006040	0.0010032	0.0015569	0.0022652	0.0031281
318.0626000	0.0000619	0.0001134	0.0002095	0.0003502	0.0005882	0.0009762	0.0015141	0.0022019	0.0030396
329.2971000	0.0000605	0.0001108	0.0002046	0.0003419	0.0005740	0.0009519	0.0014758	0.0021456	0.0029613
340.9285000	0.0000590	0.0001082	0.0001999	0.0003342	0.0005608	0.0009295	0.0014404	0.0020934	0.0028885
352.9707000	0.0000574	0.0001055	0.0001952	0.0003264	0.0005477	0.0009075	0.0014058	0.0020427	0.0028181
365.4383000	0.0000562	0.0001032	0.0001907	0.0003187	0.0005345	0.0008854	0.0013712	0.0019922	0.0027481
378.3463000	0.0000551	0.0001010	0.0001864	0.0003114	0.0005218	0.0008637	0.0013369	0.0019415	0.0026775
391.7101000	0.0000539	0.0000988	0.0001824	0.0003045	0.0005098	0.0008428	0.0013034	0.0018918	0.0026079
405.5461000	0.0000527	0.0000968	0.0001786	0.0002981	0.0004985	0.0008229	0.0012714	0.0018440	0.0025406
419.8707000	0.0000515	0.0000946	0.0001746	0.0002915	0.0004874	0.0008046	0.0012431	0.0018028	0.0024837
434.7013000	0.0000503	0.0000924	0.0001705	0.0002846	0.0004762	0.0007866	0.0012158	0.0017638	0.0024307
450.0558000	0.0000491	0.0000903	0.0001667	0.0002784	0.0004657	0.0007689	0.0011881	0.0017232	0.0023743
465.9526000	0.0000480	0.0000884	0.0001633	0.0002726	0.0004557	0.0007519	0.0011611	0.0016834	0.0023187
482.4109000	0.0000469	0.0000865	0.0001598	0.0002669	0.0004460	0.0007354	0.0011352	0.0016453	0.0022657
499.4505000	0.0000459	0.0000847	0.0001564	0.0002612	0.0004364	0.0007193	0.0011101	0.0016087	0.0022151
517.0920000	0.0000449	0.0000828	0.0001529	0.0002552	0.0004264	0.0007031	0.0010854	0.0015731	0.0021663
535.3567000	0.0000440	0.0000810	0.0001494	0.0002493	0.0004164	0.0006866	0.0010597	0.0015358	0.0021149
554.2665000	0.0000431	0.0000792	0.0001460	0.0002435	0.0004066	0.0006700	0.0010338	0.0014979	0.0020624
573.8442000	0.0000421	0.0000775	0.0001430	0.0002386	0.0003981	0.0006553	0.0010103	0.0014631	0.0020136
594.1134000	0.0000412	0.0000761	0.0001405	0.0002343	0.0003905	0.0006418	0.0009884	0.0014302	0.0019672
615.0986000	0.0000403	0.0000745	0.0001374	0.0002292	0.0003819	0.0006275	0.0009662	0.0013978	0.0019224
636.8250000	0.0000395	0.0000729	0.0001345	0.0002243	0.0003735	0.0006136	0.0009444	0.0013659	0.0018783
659.3188000	0.0000386	0.0000716	0.0001323	0.0002206	0.0003669	0.0006013	0.0009241	0.0013350	0.0018342
682.6072000	0.0000378	0.0000703	0.0001299	0.0002166	0.0003598	0.0005890	0.0009040	0.0013050	0.0017920
706.7181000	0.0000369	0.0000687	0.0001269	0.0002116	0.0003515	0.0005755	0.0008834	0.0012754	0.0017513
731.6807000	0.0000362	0.0000673	0.0001243	0.0002072	0.0003440	0.0005628	0.0008635	0.0012461	0.0017107
757.5250000	0.0000354	0.0000660	0.0001219	0.0002032	0.0003371	0.0005507	0.0008442	0.0012174	0.0016705
784.2822000	0.0000345	0.0000646	0.0001195	0.0001993	0.0003303	0.0005391	0.0008255	0.0011897	0.0016315
811.9845000	0.0000337	0.0000633	0.0001171	0.0001953	0.0003235	0.0005274	0.0008070	0.0011623	0.0015934
840.6653000	0.0000331	0.0000620	0.0001147	0.0001912	0.0003165	0.0005156	0.0007886	0.0011355	0.0015562
870.3591000	0.0000323	0.0000607	0.0001123	0.0001871	0.0003096	0.0005040	0.0007705	0.0011090	0.0015195
901.1018000	0.0000316	0.0000595	0.0001101	0.0001834	0.0003032	0.0004931	0.0007531	0.0010832	0.0014834
932.9304000	0.0000309	0.0000583	0.0001080	0.0001799	0.0002971	0.0004825	0.0007362	0.0010581	0.0014483
965.8832000	0.0000301	0.0000572	0.0001062	0.0001770	0.0002919	0.0004732	0.0007208	0.0010347	0.0014150
1000.0000000	0.0000294	0.0000563	0.0001048	0.0001747	0.0002876	0.0004651	0.0007069	0.0010133	0.0013841
