HOUR;E_th_RH_HH;E_th_TWE_HH;E_el_HH;E_th_RH_GHD;E_th_TWE_GHD;E_el_GHD;E_th_KL_GHD;E_th_loss
26829900;133.1075998;14.00124767;33.58682044;97.02700014;1.159458829;62.95691316;0;0
26830800;132.8979496;12.83402422;31.58136513;97.25719786;1.14424588;64.23573919;0;0
26831700;135.7001637;18.92575736;30.66777976;96.51735273;1.016299394;64.67434698;0;0
26832600;138.4644372;11.76953233;29.92355655;96.84322927;1.010171177;64.15667904;0;0
26833500;156.7705869;15.1611005;28.84269427;97.11591636;1.003308867;62.85183593;0;0
26834400;161.9610744;17.37874128;26.63157793;97.44962481;0.967542216;60.98170825;0;0
26835300;152.0060066;8.990926715;26.66357424;94.770998;0.991135982;58.692921;0;0
26836200;148.96231;7.870181486;26.37994358;95.09748937;0.981369374;56.02673416;0;0
26837100;146.7497488;10.564154;25.12717958;95.08285026;0.984800529;52.90508964;0;0
26838000;150.088713;14.18530313;24.27125891;94.98200344;0.970500796;49.25165565;0;0
26838900;159.0810533;34.16402362;25.42578279;91.02519562;0.674111132;45.10695149;0;0
26839800;146.64182;35.30013919;26.75360776;91.11935569;0.668473916;40.66374932;0;0
26840700;143.7955566;19.4621886;27.2768271;91.08854497;0.644455831;36.21505552;0;0
26841600;143.1859088;21.09394052;28.45487033;90.37341701;0.639959023;32.0680058;0;0
26842500;143.8028058;18.0570351;29.85390471;86.53370577;0.569294938;28.46954771;0;0
26843400;140.9052688;31.95190482;32.5319448;86.3297581;0.565891548;25.38883873;0;0
26844300;144.6347363;27.96950193;35.60412577;86.28624197;0.565891548;22.70688171;0;0
26845200;141.5194365;32.04101836;37.67516782;85.50162637;0.509571196;20.24997161;0;0
26846100;135.4761977;28.58226581;36.85803079;83.0461242;0.203086663;17.89183185;0;0
26847000;126.2630553;47.45336279;37.29525154;82.75005065;0.189681664;15.66656062;0;0
26847900;125.3838947;42.87368195;38.91271468;82.80815803;0.16566358;13.65576705;0;0
26848800;134.8931745;67.35624207;40.15754926;82.1528932;0.153121007;11.98466209;0;0
26849700;133.5354931;43.00705203;37.90270997;81.50897347;0.082456922;10.71419579;0;0
26850600;126.3728431;35.48290076;36.70798996;81.24372544;0.074237722;9.793512909;0;0
26851500;114.1212419;48.03775276;35.03090027;81.40533667;0.074237722;9.119023522;0;0
26852400;116.435523;66.29966261;37.29469863;81.25316575;0.01791737;8.579235491;0;0
26853300;118.7331162;60.51371662;38.64662977;84.34357029;0.01791737;8.065498473;0;0
26854200;133.9095506;42.91142553;39.17166412;84.33320219;0.003948325;7.570294074;0;0
26855100;131.5007575;28.71418177;40.35186302;84.90943575;0.003948325;7.107224556;0;0
26856000;122.8002359;26.87592167;40.22548187;85.37207418;0.003948325;6.718215864;0;0
26856900;115.8663999;31.16964748;39.92909008;90.58469472;0.003948325;6.386202571;0;0
26857800;110.2644385;22.55401501;40.68171933;90.84687136;0;6.133242534;0;0
26858700;115.6696623;26.81752323;40.73960694;91.49386544;0;5.931393647;0;0
26859600;117.1203698;27.20411189;41.47213521;92.88556027;0;5.7558484;0;0
26860500;114.2412755;23.36749677;38.17165081;97.68422319;0;5.600706247;0;0
26861400;113.1471823;21.73388477;36.5512696;98.64954061;0;5.449223989;0;0
26862300;112.2629529;14.8937297;33.83262503;99.45454868;0;5.32998653;0;0
26863200;114.5000794;11.59237842;32.28059325;101.12973;0;5.226632745;0;0
26864100;117.0609687;16.42257247;32.43706765;104.0053985;0;5.161532148;0;0
26865000;119.2980244;15.94716041;31.91029786;104.836626;0;5.115675336;0;0
26865900;124.2018431;16.23833766;30.50865186;105.177489;0;5.081273314;0;0
26866800;120.0056011;37.22062954;30.13796064;106.165438;0;5.066848315;0;0
26867700;115.2196069;20.12463102;28.64141434;107.2655044;0;5.043908341;0;0
26868600;113.517706;12.00475369;25.70146274;108.0018647;0;5.029289132;0;0
26869500;114.6742651;9.578960693;23.97014642;108.2958609;0;5.015118388;0;0
26870400;117.4073969;10.84592254;22.41772435;108.8510342;0;5.007764873;0;0
26871300;118.4251854;16.97710033;21.07773055;109.2237025;0;5.01489934;0;0
26872200;126.8922569;8.02750807;20.59985313;109.6539763;0;5.012468751;0;0
26873100;127.6142324;3.92535848;20.12941462;109.8261135;0;5.015474465;0;0
26874000;126.1509968;2.85191681;18.88928489;110.086569;0;5.002949371;0;0
26874900;121.883172;0.879622668;18.0710299;110.4937066;0;4.96809797;0;0
26875800;123.2405331;3.800617161;17.65196968;110.904058;0;4.917287739;0;0
26876700;128.2386061;3.9954314;18.14520335;111.2768602;0;4.849365516;0;0
26877600;129.4216516;0.242677655;17.25226674;111.6651512;0;4.755230611;0;0
26878500;129.2060235;3.867242801;16.15068392;110.8091606;0;4.655058108;0;0
26879400;129.8946806;3.85118189;15.22261183;111.0718003;0;4.597897336;0;0
26880300;132.2391099;0.946778407;14.68658257;111.174157;0;4.656615147;0;0
26881200;132.5974311;2.78478477;14.44327503;111.3218695;0;4.900464025;0;0
26882100;130.9967013;6.52099161;14.54419373;109.0505636;0;4.962512813;0;0
26883000;129.9805064;9.536645153;14.48852662;109.4725268;0;5.052159406;0;0
26883900;135.419952;2.4432145;14.70013045;109.7017109;0;5.120777807;0;0
26884800;138.4633202;22.38622756;14.86007686;109.6569787;0;5.191289769;0;0
26885700;139.8699718;10.1014131;16.43009409;108.2101821;0.306484533;5.568897841;0;0
26886600;143.0729513;8.335016871;15.76732933;108.4844373;0.306484533;5.710977032;0;0
26887500;146.6191693;11.35085697;15.8673588;108.8594679;0.330502618;6.166251137;0;0
26888400;142.6727802;19.35661029;16.24938565;108.7573395;0.343045191;6.30685094;0;0
26889300;140.2664132;21.01359819;17.29588148;108.7636548;0.588843294;12.97339569;0;0
26890200;143.3260703;56.00963116;17.87335265;108.5958181;0.593114169;21.99454328;0;0
26891100;150.065094;45.05871095;18.39069768;108.6500286;0.606838789;33.23440949;0;0
26892000;166.2261394;56.81453557;20.26671879;108.3755743;0.670326326;44.59148221;0;0
26892900;156.9487251;54.76411992;22.09706413;111.1995133;0.885839821;54.73578501;0;0
26893800;153.0042112;49.52088059;23.56919873;110.7366951;0.902249366;63.08397635;0;0
26894700;177.5295559;57.02534284;25.8595978;110.8139241;0.915973986;69.32576168;0;0
26895600;180.4986296;51.21867713;26.80487633;110.6601788;0.955324229;74.58782313;0;0
26896500;169.1729419;44.14330867;26.70636607;112.6495371;1.258404734;78.39484922;0;0
26897400;168.4390366;44.51666835;27.23832695;112.0688163;1.272775871;81.59172661;0;0
26898300;166.4943372;39.45631174;28.47006803;111.1303132;1.293362801;84.0062481;0;0
26899200;169.1906128;73.41474899;29.61530796;110.8876375;1.336296636;85.79802843;0;0
26900100;161.7059809;59.54842078;30.51644632;109.6864375;1.309298842;87.25890327;0;0
26901000;149.0367849;42.42024118;31.73109942;108.815387;1.323198089;88.4686171;0;0
26901900;153.6495374;51.91740332;32.11587316;107.2774436;1.316335779;89.38015932;0;0
26902800;152.3771634;50.58027938;31.61294189;105.796811;1.361026774;89.92336136;0;0
26903700;154.1176968;53.94530782;31.23785273;104.0205942;1.515971055;90.00608406;0;0
26904600;151.5154365;35.91529293;34.95469257;102.5220031;1.528980458;89.60695697;0;0
26905500;148.402073;26.05744022;33.83646913;100.8376152;1.542705078;88.70908345;0;0
26906400;146.5905216;34.47738622;33.18611752;98.99877947;1.533780733;87.3119938;0;0
26907300;143.6712196;37.48946825;32.72845933;97.59618923;1.442809696;85.35879377;0;0
26908200;144.5958855;65.60192952;31.19753699;96.12623846;1.444643318;82.86174815;0;0
26909100;149.0166923;68.99675607;31.12131618;94.80599748;1.434349853;79.77130825;0;0
26910000;152.1121164;43.28442756;30.55292945;93.68510596;1.461157523;76.08171785;0;0
26910900;139.9499911;44.08059671;30.16351491;92.54440868;1.387089411;71.84721824;0;0
26911800;137.3186212;38.59860341;31.18747871;91.15662432;1.392113255;67.58431372;0;0
26912700;135.8599458;42.48700322;29.18016761;89.91766083;1.3886821;63.89282396;0;0
26913600;134.4411072;38.4211692;31.08309322;88.93282876;1.36275301;61.46818629;0;0
26914500;137.0979737;21.80938283;31.61078777;88.00045662;1.177524122;60.8080656;0;0
26915400;133.6502491;16.78382315;33.01324038;87.29854262;1.173183449;61.52390107;0;0
26916300;130.4189962;14.00124767;33.58682044;86.71295042;1.159458829;62.95691316;0;0
26917200;128.9657633;12.83402422;31.58136513;86.22631698;1.14424588;64.23573919;0;0
26918100;130.1291731;18.92575736;30.66777976;85.37022034;1.016299394;64.67434698;0;0
26919000;131.9837151;11.76953233;29.92355655;85.63499568;1.010171177;64.15667904;0;0
26919900;149.4666596;15.1611005;28.84269427;85.7979328;1.003308867;62.85183593;0;0
26920800;153.8616443;17.37874128;26.63157793;86.1895811;0.967542216;60.98170825;0;0
26921700;143.7982368;8.990926715;26.66357424;83.8269541;0.991135982;58.692921;0;0
26922600;140.7285393;7.870181486;26.37994358;84.68446865;0.981369374;56.02673416;0;0
26923500;138.4304408;10.564154;25.12717958;85.38129111;0.984800529;52.90508964;0;0
26924400;141.9906608;14.18530313;24.27125891;85.9380139;0.970500796;49.25165565;0;0
26925300;151.27795;34.16402362;25.42578279;82.85564425;0.674111132;45.10695149;0;0
26926200;138.9669636;35.30013919;26.75360776;83.85104724;0.668473916;40.66374932;0;0
26927100;136.2819726;19.4621886;27.2768271;84.71693597;0.644455831;36.21505552;0;0
26928000;136.0392243;21.09394052;28.45487033;84.94348793;0.639959023;32.0680058;0;0
26928900;136.9498443;18.0570351;29.85390471;81.92421345;0.569294938;28.46954771;0;0
26929800;134.4868493;31.95190482;32.5319448;82.58965604;0.565891548;25.38883873;0;0
26930700;138.8718761;27.96950193;35.60412577;83.39173154;0.565891548;22.70688171;0;0
26931600;136.4148112;32.04101836;37.67516782;83.42650594;0.509571196;20.24997161;0;0
26932500;131.1636316;28.58226581;36.85803079;81.62640908;0.203086663;17.89183185;0;0
26933400;122.7130315;47.45336279;37.29525154;81.97489757;0.189681664;15.66656062;0;0
26934300;122.4776896;42.87368195;38.91271468;82.65049209;0.16566358;13.65576705;0;0
26935200;132.7152185;67.35624207;40.15754926;82.56965227;0.153121007;11.98466209;0;0
26936100;132.1065661;43.00705203;37.90270997;82.22034347;0.082456922;10.71419579;0;0
26937000;125.4470828;35.48290076;36.70798996;82.21976055;0.074237722;9.793512909;0;0
26937900;113.7159939;48.03775276;35.03090027;82.6059978;0.074237722;9.119023522;0;0
26938800;116.562179;66.29966261;37.29469863;82.61135223;0.01791737;8.579235491;0;0
26939700;119.3036375;60.51371662;38.64662977;85.84980071;0.01791737;8.065498473;0;0
26940600;134.8917126;42.91142553;39.17166412;85.94557573;0.003948325;7.570294074;0;0
26941500;132.8035181;28.71418177;40.35186302;86.61730455;0.003948325;7.107224556;0;0
26942400;124.3777864;26.87592167;40.22548187;87.11771049;0.003948325;6.718215864;0;0
26943300;117.6287708;31.16964748;39.92909008;92.23547604;0.003948325;6.386202571;0;0
26944200;112.0914541;22.55401501;40.68171933;92.35393749;0;6.133242534;0;0
26945100;117.379818;26.81752323;40.73960694;92.82183118;0;5.931393647;0;0
26946000;118.6802787;27.20411189;41.47213521;94.02410572;0;5.7558484;0;0
26946900;115.6153851;23.36749677;38.17165081;98.45503797;0;5.600706247;0;0
26947800;114.3107404;21.73388477;36.5512696;99.03635639;0;5.449223989;0;0
26948700;113.2847798;14.8937297;33.83262503;99.42303532;0;5.32998653;0;0
26949600;115.3161038;11.59237842;32.28059325;100.6053375;0;5.226632745;0;0
26950500;117.6894344;16.42257247;32.43706765;103.3452435;0;5.161532148;0;0
26951400;119.7535628;15.94716041;31.91029786;103.9833266;0;5.115675336;0;0
26952300;124.3352921;16.23833766;30.50865186;104.1523118;0;5.081273314;0;0
26953200;119.8687451;37.22062954;30.13796064;104.9713893;0;5.066848315;0;0
26954100;114.6909768;20.12463102;28.64141434;105.8042937;0;5.043908341;0;0
26955000;112.5177237;12.00475369;25.70146274;106.2623109;0;5.029289132;0;0
26955900;113.1316017;9.578960693;23.97014642;106.2437459;0;5.015118388;0;0
26956800;115.3548379;10.84592254;22.41772435;106.5476682;0;5.007764873;0;0
26957700;115.9547905;16.97710033;21.07773055;106.7011156;0;5.01489934;0;0
26958600;124.1437987;8.02750807;20.59985313;106.948563;0;5.012468751;0;0
26959500;124.8659176;3.92535848;20.12941462;106.9439428;0;5.015474465;0;0
26960400;123.3740795;2.85191681;18.88928489;106.9748921;0;5.002949371;0;0
26961300;119.0307958;0.879622668;18.0710299;107.0904697;0;4.96809797;0;0
26962200;120.1692963;3.800617161;17.65196968;107.1935534;0;4.917287739;0;0
26963100;124.7898104;3.9954314;18.14520335;107.2487253;0;4.849365516;0;0
26964000;125.5963564;0.242677655;17.25226674;107.345491;0;4.755230611;0;0
26964900;125.0029779;3.867242801;16.15068392;106.2934895;0;4.655058108;0;0
26965800;125.4660022;3.85118189;15.22261183;106.3728506;0;4.597897336;0;0
26966700;127.6453466;0.946778407;14.68658257;106.3091205;0;4.656615147;0;0
26967600;127.844869;2.78478477;14.44327503;106.2802753;0;4.900464025;0;0
26968500;126.1198803;6.52099161;14.54419373;103.720603;0;4.962512813;0;0
26969400;124.855944;9.536645153;14.48852662;103.8497193;0;5.052159406;0;0
26970300;130.0070425;2.4432145;14.70013045;103.7701873;0;5.120777807;0;0
26971200;132.7512458;22.38622756;14.86007686;103.4352945;0;5.191289769;0;0
26972100;133.8328516;10.1014131;16.43009409;101.6300301;0.306484533;5.568897841;0;0
26973000;136.7804132;8.335016871;15.76732933;101.5576563;0.306484533;5.710977032;0;0
26973900;140.1748353;11.35085697;15.8673588;101.5830938;0.330502618;6.166251137;0;0
26974800;136.039767;19.35661029;16.24938565;101.0847476;0.343045191;6.30685094;0;0
26975700;133.5401926;21.01359819;17.29588148;101.0941909;0.588843294;12.97339569;0;0
26976600;136.5201927;56.00963116;17.87335265;100.9002232;0.593114169;21.99454328;0;0
26977500;143.0823333;45.05871095;18.39069768;101.0834355;0.606838789;33.23440949;0;0
26978400;159.1677291;56.81453557;20.26671879;100.8781071;0.670326326;44.59148221;0;0
